OBJECTID;DFIRM_ID;FLD_AR_ID;DUAL_ZONE;SOURCE_CIT;ShapeSTArea;ShapeSTLength
3;06037C;06037C_431; ;06037C_FIRM1;4.33018794865347e-06;0.021759982188113
7;06037C;06037C_435; ;06037C_FIRM1;3.79860239263508e-07;0.00869048967665297
8;06037C;06037C_436; ;06037C_STUDY1;1.45059630085598e-07;0.00465449180175651
9;06037C;06037C_437; ;06037C_FIRM1;1.69498389368528e-06;0.00789929881652266
11;06037C;06037C_441; ;06037C_FIRM1;1.38393261295278e-08;0.000625714510870136
15;06037C;06037C_445; ;06037C_FIRM1;2.02380624614307e-06;0.0142360318481415
17;06037C;06037C_447; ;06037C_STUDY1;1.24843870707991e-05;0.0158775026202899
19;06037C;06037C_439; ;06037C_FIRM1;1.35783823225211e-05;0.0207448603422242
21;06037C;06037C_424; ;06037C_FIRM1;9.39012352318969e-08;0.00357763161518373
23;06037C;06037C_426; ;06037C_FIRM1;5.49215428691241e-07;0.00835065125936425
24;06037C;06037C_427; ;06037C_FIRM1;5.33619368070504e-06;0.0135767919066674
25;06037C;06037C_428; ;06037C_STUDY1;1.4699708117405e-09;0.000332792374764912
29;06037C;06037C_450; ;06037C_FIRM1;3.50632944901008e-08;0.000789931396166058
30;06037C;06037C_451; ;06037C_FIRM1;1.69456802723289e-06;0.00522625221932249
33;06037C;06037C_454; ;06037C_FIRM1;1.70427938428475e-07;0.00180508246104926
35;06037C;06037C_456; ;06037C_FIRM1;1.22903702504118e-06;0.00451316353216602
37;06037C;06037C_962; ;06037C_FIRM1;5.22620666743023e-08;0.000914213008165394
42;06037C;06037C_967; ;06037C_FIRM1;1.06551851786207e-08;0.000695585564582009
44;06037C;06037C_969; ;06037C_FIRM1;1.81183395397966e-07;0.00719928214679513
48;06037C;06037C_973; ;06037C_FIRM1;7.38875996830757e-07;0.00630595033844646
50;06037C;06037C_1651;F;06037C_STUDY10;4.12596136811771e-07;0.00279669906786505
51;06037C;06037C_1652;F;06037C_STUDY10;4.74226453661686e-07;0.00275789804855446
52;06037C;06037C_1653;F;06037C_STUDY10;1.50683490574011e-07;0.00357536422409413
53;06037C;06037C_1654;F;06037C_STUDY10;3.2689536055841e-07;0.00231256048680758
54;06037C;06037C_1655;F;06037C_STUDY10;2.07968696486205e-07;0.00420517848515179
57;06037C;06037C_1024; ;06037C_FIRM1;1.64267407853913e-06;0.0083022708639478
60;06037C;06037C_1027; ;06037C_FIRM1;6.73344629831263e-07;0.00384756231864167
61;06037C;06037C_1028; ;06037C_FIRM1;4.52625954494579e-08;0.000983367627507821
62;06037C;06037C_1029; ;06037C_FIRM1;1.81435825652443e-06;0.00621321331234514
64;06037C;06037C_1612;F;06037C_STUDY10;1.49010702443775e-07;0.00160067775578418
65;06037C;06037C_1613;F;06037C_STUDY10;2.92195863949019e-07;0.00223172216733825
66;06037C;06037C_1614;F;06037C_STUDY10;3.78049890059629e-07;0.00296375448618517
67;06037C;06037C_1656;F;06037C_STUDY10;3.09285269395332e-07;0.00412479704035139
68;06037C;06037C_1657;F;06037C_STUDY10;2.01927377929678e-07;0.00204062818989028
69;06037C;06037C_1658;F;06037C_STUDY10;2.48729520535562e-07;0.00219036027741536
70;06037C;06037C_1659;F;06037C_STUDY10;2.8246267902432e-07;0.00229846348909401
71;06037C;06037C_1660;F;06037C_STUDY10;1.70412931765895e-06;0.00667819355112982
75;06037C;06037C_1033; ;06037C_FIRM1;1.71167187090759e-05;0.0294580798657842
76;06037C;06037C_1034; ;06037C_FIRM1;2.60756678471807e-08;0.000686771011933302
80;06037C;06037C_1611;F;06037C_STUDY10;2.97343603961053e-07;0.00279357009599384
81;06037C;06037C_1615;F;06037C_STUDY10;1.59712271852186e-07;0.00210587089973076
82;06037C;06037C_1622;F;06037C_STUDY10;9.54757069848711e-07;0.00497239357899937
83;06037C;06037C_1623;F;06037C_STUDY10;5.54796542928671e-07;0.00395766821990921
84;06037C;06037C_1662;F;06037C_STUDY10;2.57932242675452e-07;0.00341530717493846
85;06037C;06037C_1661;F;06037C_STUDY10;4.05167611461366e-07;0.00263699296251717
88;06037C;06037C_1417; ;06037C_STUDY6;1.11207100417232e-07;0.00216968453785974
89;06037C;06037C_1606;F;06037C_STUDY10;1.17431409307756e-06;0.0142367024652089
90;06037C;06037C_1607;F;06037C_STUDY10;8.01927626525867e-07;0.00470506131863707
91;06037C;06037C_1608;F;06037C_STUDY10;1.43711531563895e-07;0.00179820895663559
92;06037C;06037C_1609;F;06037C_STUDY10;1.76212097358075e-07;0.00205145056486542
93;06037C;06037C_1624;F;06037C_STUDY10;2.23535835175426e-07;0.00189146858436145
94;06037C;06037C_1626;F;06037C_STUDY10;9.07439471120597e-07;0.00486460509072743
95;06037C;06037C_1627;F;06037C_STUDY10;4.84186557514477e-07;0.0034504095642328
96;06037C;06037C_1628;F;06037C_STUDY10;1.59215687745018e-07;0.00215026116821805
97;06037C;06037C_1629;F;06037C_STUDY10;2.26442125494941e-07;0.00193580147748982
98;06037C;06037C_1663;F;06037C_STUDY10;7.48148522689007e-07;0.0100623191155643
102;06037C;06037C_947; ;06037C_FIRM1;5.61828369427531e-06;0.0220090927066009
104;06037C;06037C_949; ;06037C_FIRM1;3.52900947291346e-05;0.0388786181272051
105;06037C;06037C_1630;F;06037C_STUDY10;6.38161736787879e-07;0.00855234240865503
106;06037C;06037C_1631;F;06037C_STUDY10;4.16525381297106e-07;0.00249365963913199
107;06037C;06037C_1632;F;06037C_STUDY10;2.78380412055412e-07;0.00221569002089108
108;06037C;06037C_1633;F;06037C_STUDY10;3.2410707717645e-07;0.00558209419813554
109;06037C;06037C_974; ;06037C_FIRM1;3.3694732337608e-08;0.00212281737603309
111;06037C;06037C_976; ;06037C_FIRM1;4.87096031065448e-07;0.00804271738950452
114;06037C;06037C_979; ;06037C_FIRM1;3.68643213732867e-08;0.000784347084274955
120;06037C;06037C_985; ;06037C_FIRM1;3.77308424504008e-08;0.00165723644799129
126;06037C;06037C_990; ;06037C_FIRM1;3.71981830085133e-05;0.035924716015783
132;06037C;06037C_1634;F;06037C_STUDY10;2.9485136110452e-07;0.00345833175451915
133;06037C;06037C_1635;F;06037C_STUDY10;2.46997387876036e-07;0.00224449899053969
136;06037C;06037C_995; ;06037C_FIRM1;2.0368770492496e-07;0.00253603394201178
138;06037C;06037C_950; ;06037C_FIRM1;2.78311290458078e-07;0.00330668551685055
139;06037C;06037C_953; ;06037C_FIRM1;2.4193104763981e-07;0.00192181354530586
142;06037C;06037C_956; ;06037C_FIRM1;2.48942296821042e-06;0.0101339772098973
145;06037C;06037C_957; ;06037C_FIRM1;2.52744030149188e-08;0.00064539395823405
147;06037C;06037C_959; ;06037C_FIRM1;9.70343398876139e-05;0.061530442238439
148;06037C;06037C_1636;F;06037C_STUDY10;2.22612243305775e-07;0.00280477847765549
149;06037C;06037C_1637;F;06037C_STUDY10;1.43803163155098e-07;0.00391128289695359
150;06037C;06037C_1638;F;06037C_STUDY10;6.84192400512984e-07;0.00343041034828051
151;06037C;06037C_1639;F;06037C_STUDY10;3.07289383272291e-07;0.00487355368836859
161;06037C;06037C_1001; ;06037C_FIRM1;8.85620693225064e-07;0.00584561580072525
164;06037C;06037C_1640;F;06037C_STUDY10;1.50291498357547e-07;0.00250748265627644
165;06037C;06037C_1641;F;06037C_STUDY10;4.08714868171955e-07;0.00317126292618476
166;06037C;06037C_1642;F;06037C_STUDY10;2.343081177969e-07;0.0019081538586893
167;06037C;06037C_1643;F;06037C_STUDY10;3.17886588163674e-07;0.00290810106549104
169;06037C;06037C_1010; ;06037C_FIRM1;3.08940116156009e-07;0.00295232945877108
171;06037C;06037C_1644;F;06037C_STUDY10;2.06079675990622e-07;0.00196122012868956
172;06037C;06037C_1645;F;06037C_STUDY10;3.29776639773627e-07;0.00548441975759713
173;06037C;06037C_1646;F;06037C_STUDY10;1.65988922162796e-07;0.00316443043670561
180;06037C;06037C_1018; ;06037C_FIRM1;8.82107542565791e-08;0.00159685096339482
184;06037C;06037C_1430; ;06037C_STUDY6;5.11137386638438e-07;0.00983933899562969
187;06037C;06037C_1610;F;06037C_STUDY10;2.92024878945085e-07;0.0021872153943067
188;06037C;06037C_1647;F;06037C_STUDY10;1.41752707349951e-07;0.00219726829217557
189;06037C;06037C_1648;F;06037C_STUDY10;3.19695345751825e-07;0.00236010250221796
190;06037C;06037C_1649;F;06037C_STUDY10;6.04013621341437e-07;0.0042700160382816
191;06037C;06037C_1650;F;06037C_STUDY10;2.21856680582277e-07;0.00212607532728421
222;06037C;06037C_1664;F;06037C_STUDY10;2.2663630261377e-07;0.00185799311722152
223;06037C;06037C_1665;F;06037C_STUDY10;4.6139098230924e-07;0.00270406245879931
224;06037C;06037C_1666;F;06037C_STUDY10;3.05714365822496e-07;0.00219069277168084
225;06037C;06037C_1667;F;06037C_STUDY10;3.84698296329589e-07;0.00273447669950482
226;06037C;06037C_1668;F;06037C_STUDY10;1.62583773999359e-07;0.00155483799998008
227;06037C;06037C_1669;F;06037C_STUDY10;2.50929588219151e-07;0.00324316393136797
232;06037C;06037C_1751;F;06037C_STUDY10;1.24690768643632e-06;0.0154947639407752
233;06037C;06037C_1752;F;06037C_STUDY10;1.43834768095985e-07;0.00176149370559168
234;06037C;06037C_1753;F;06037C_STUDY10;4.99959696753649e-07;0.00336124867803835
235;06037C;06037C_1754;F;06037C_STUDY10;2.79551841231296e-07;0.00380734662095611
252;06037C;06037C_27; ;06037C_FIRM1;5.79459083382972e-07;0.00949773006125277
253;06037C;06037C_28; ;06037C_FIRM1;1.80581946551683e-06;0.0091181859824932
256;06037C;06037C_31; ;06037C_FIRM1;9.95907157630427e-07;0.00907259753204956
257;06037C;06037C_32; ;06037C_FIRM1;2.44102920987643e-07;0.00692534185135022
262;06037C;06037C_37; ;06037C_FIRM1;2.49317736233934e-07;0.00261771508074467
266;06037C;06037C_8; ;06037C_FIRM1;3.38289305545914e-05;0.108747641889046
267;06037C;06037C_9; ;06037C_FIRM1;6.29323494649725e-07;0.0153115376604075
269;06037C;06037C_11; ;06037C_FIRM1;4.97093424201012e-07;0.00861708457969428
274;06037C;06037C_16; ;06037C_FIRM1;0.00135299304997716;0.400553271727543
276;06037C;06037C_18; ;06037C_FIRM1;2.3980376226973e-06;0.0157398746408081
277;06037C;06037C_19; ;06037C_FIRM1;8.05119725555414e-07;0.0037598867152996
279;06037C;06037C_21; ;06037C_FIRM1;4.12301233154722e-08;0.00164963188595847
280;06037C;06037C_22; ;06037C_FIRM1;1.7799470697355e-07;0.00155179499650469
283;06037C;06037C_25; ;06037C_FIRM1;1.60764557222137e-08;0.000639224370945662
290;06037C;06037C_6; ;06037C_FIRM1;7.59777617531654e-06;0.0288382794342789
291;06037C;06037C_7; ;06037C_FIRM1;9.77305944616091e-07;0.00768643033479574
292;06037C;06037C_101; ;06037C_FIRM1;1.69784948411689e-06;0.00538341946000615
299;06037C;06037C_99; ;06037C_FIRM1;2.73622617896763e-07;0.00312532425330575
303;06037C;06037C_110; ;06037C_FIRM1;8.13194901638781e-07;0.0124775826845036
306;06037C;06037C_113; ;06037C_FIRM1;2.68423946181429e-07;0.00819961003243751
309;06037C;06037C_116; ;06037C_FIRM1;3.79920948034851e-08;0.000779351873191085
315;06037C;06037C_122; ;06037C_FIRM1;3.22239202432684e-07;0.00434687376321392
316;06037C;06037C_71; ;06037C_FIRM1;1.24418670566229e-06;0.0126472565151615
317;06037C;06037C_72; ;06037C_FIRM1;2.34725121117663e-07;0.00746762343024387
320;06037C;06037C_75; ;06037C_FIRM1;7.14460384187987e-08;0.00210180352742463
322;06037C;06037C_77; ;06037C_FIRM1;3.45512330568454e-06;0.0129566507581459
324;06037C;06037C_79; ;06037C_LOMC9;7.68006839280133e-06;0.026651249458153
327;06037C;06037C_83; ;06037C_FIRM1;1.43704710353632e-08;0.000698947770038529
331;06037C;06037C_87; ;06037C_FIRM1;6.94774371368112e-08;0.00144882160640982
332;06037C;06037C_88; ;06037C_STUDY1;2.80489757642499e-07;0.0104666803846186
342;06037C;06037C_97; ;06037C_FIRM1;0.00171172041291356;0.414296949896067
345;06037C;06037C_52; ;06037C_FIRM1;2.13046405406203e-07;0.00378983893419222
346;06037C;06037C_53; ;06037C_FIRM1;1.71870055964973e-06;0.00811768024148792
347;06037C;06037C_54; ;06037C_FIRM1;3.30460352415685e-08;0.000775605742417663
348;06037C;06037C_55; ;06037C_STUDY1;2.04599928110838e-08;0.00156340786569496
354;06037C;06037C_61; ;06037C_FIRM1;7.20033312973101e-08;0.00154800973649867
355;06037C;06037C_62; ;06037C_FIRM1;3.19649921038945e-05;0.0374312752940268
357;06037C;06037C_64; ;06037C_FIRM1;2.47737943936954e-07;0.00865657656960578
358;06037C;06037C_65; ;06037C_STUDY5;3.17311332764803e-08;0.00102845434837342
360;06037C;06037C_67; ;06037C_FIRM1;8.24073140393011e-07;0.0197944585744453
362;06037C;06037C_69; ;06037C_STUDY1;3.00647116091568e-08;0.00190421401345556
363;06037C;06037C_70; ;06037C_STUDY1;1.76240746441181e-07;0.00844853464901817
366;06037C;06037C_135; ;06037C_FIRM1;1.07690855202236e-05;0.0591385301729957
367;06037C;06037C_136; ;06037C_FIRM1;1.20291588245891e-07;0.00178793262768861
376;06037C;06037C_46; ;06037C_FIRM1;1.9376821228434e-05;0.0236064272467434
377;06037C;06037C_47; ;06037C_FIRM1;4.30476347901276e-07;0.0136408603811749
379;06037C;06037C_49; ;06037C_FIRM1;1.84723603524617e-06;0.00727584622737489
381;06037C;06037C_123; ;06037C_FIRM1;1.49975676322356e-08;0.000675547958220885
386;06037C;06037C_128; ;06037C_FIRM1;0.000121204658626084;0.113478173717388
388;06037C;06037C_130; ;06037C_FIRM1;5.57940211365349e-07;0.00459273027699158
389;06037C;06037C_131; ;06037C_FIRM1;1.04915602605615e-06;0.0207589651590983
390;06037C;06037C_132; ;06037C_FIRM1;1.36999710775854e-06;0.00556919869880922
393;06037C;06037C_173; ;06037C_FIRM1;1.99081341634155e-07;0.00220083481623174
396;06037C;06037C_176; ;06037C_FIRM1;2.10166035685688e-07;0.00185609411187906
400;06037C;06037C_228; ;06037C_FIRM1;2.12685336009599e-09;0.000323013989047113
403;06037C;06037C_232; ;06037C_FIRM1;4.78096239930892e-06;0.00965952972766207
405;06037C;06037C_289; ;06037C_FIRM1;3.00764349958627e-06;0.0460394094876835
407;06037C;06037C_291; ;06037C_FIRM1;1.34050424094312e-08;0.000641164894968282
410;06037C;06037C_294; ;06037C_FIRM1;3.33575371769257e-08;0.000803653751115044
412;06037C;06037C_296; ;06037C_FIRM1;3.17352260026382e-08;0.000754880000598871
422;06037C;06037C_306; ;06037C_FIRM1;1.04402943179593e-07;0.00523608162832433
423;06037C;06037C_307; ;06037C_FIRM1;7.14203906682087e-07;0.00379507582549566
428;06037C;06037C_325; ;06037C_FIRM1;3.32811328007665e-06;0.0101592643809034
429;06037C;06037C_328; ;06037C_FIRM1;1.49884135680622e-06;0.032576121856989
430;06037C;06037C_329; ;06037C_FIRM1;8.71366319188382e-06;0.0190929271306017
434;06037C;06037C_234; ;06037C_FIRM1;1.49868808421161e-05;0.0938038241445478
443;06037C;06037C_185; ;06037C_FIRM1;4.39670202467823e-07;0.0113613420496722
444;06037C;06037C_186; ;06037C_FIRM1;9.25700760490145e-07;0.00831563721739774
446;06037C;06037C_198; ;06037C_FIRM1;1.53231644617335e-06;0.0266806682228893
449;06037C;06037C_201; ;06037C_FIRM1;2.37559106608387e-07;0.00238757704221037
465;06037C;06037C_247; ;06037C_FIRM1;7.57879661250627e-08;0.00165380137066518
471;06037C;06037C_210; ;06037C_FIRM1;7.65066943131387e-09;0.000702238978143904
473;06037C;06037C_212; ;06037C_FIRM1;4.03212061428349e-06;0.0194883301844918
476;06037C;06037C_215; ;06037C_FIRM1;4.65133780380711e-08;0.00156524375487152
479;06037C;06037C_188; ;06037C_FIRM1;1.02622834674548e-08;0.000412801962046306
485;06037C;06037C_194; ;06037C_FIRM1;1.03677052720741e-06;0.00915410697711358
486;06037C;06037C_195; ;06037C_FIRM1;1.12053385237232e-07;0.00245865920913598
490;06037C;06037C_143; ;06037C_FIRM1;2.04520392799168e-06;0.0143876190505544
491;06037C;06037C_140; ;06037C_FIRM1;4.74564785690745e-06;0.0106381412194307
492;06037C;06037C_141; ;06037C_FIRM1;2.83368990494637e-08;0.000763333008923081
496;06037C;06037C_147; ;06037C_FIRM1;1.87556020136981e-06;0.0121725444208318
498;06037C;06037C_218; ;06037C_FIRM1;4.60224987364199e-06;0.025452754675365
499;06037C;06037C_219; ;06037C_FIRM1;2.58163572652848e-06;0.0181146476968294
500;06037C;06037C_220; ;06037C_FIRM1;1.87582645594375e-06;0.0071014157716105
501;06037C;06037C_221; ;06037C_FIRM1;2.39094106291304e-06;0.0127014332118649
504;06037C;06037C_225; ;06037C_FIRM1;2.35570496442961e-08;0.000740532874921244
512;06037C;06037C_284; ;06037C_FIRM1;1.07188793663227e-06;0.0284849618323669
514;06037C;06037C_151; ;06037C_FIRM1;6.31011880614096e-06;0.0422249395507126
515;06037C;06037C_148; ;06037C_FIRM1;1.08880158222746e-08;0.000503706504039477
519;06037C;06037C_154; ;06037C_FIRM1;7.02668103258475e-07;0.00970448967280564
521;06037C;06037C_156; ;06037C_FIRM1;8.3475667224775e-05;0.0836454937091345
522;06037C;06037C_249; ;06037C_FIRM1;4.36699974670773e-06;0.00871928079846522
524;06037C;06037C_251; ;06037C_FIRM1;4.43035887656151e-05;0.0285928125221487
526;06037C;06037C_253; ;06037C_FIRM1;1.64159609994385e-06;0.00534325573002247
533;06037C;06037C_260; ;06037C_FIRM1;2.49565266585705e-05;0.0263282216301813
534;06037C;06037C_261; ;06037C_FIRM1;6.50888978270814e-08;0.00143182730929536
535;06037C;06037C_262; ;06037C_FIRM1;4.68019607069436e-07;0.00499933139851241
536;06037C;06037C_263; ;06037C_FIRM1;1.92301058632438e-07;0.00375603387132972
537;06037C;06037C_264; ;06037C_FIRM1;5.93419827055186e-07;0.00322268884534472
543;06037C;06037C_162; ;06037C_FIRM1;5.52990718460933e-06;0.0168447935046074
545;06037C;06037C_164; ;06037C_FIRM1;4.33272134614526e-06;0.0160953498493585
548;06037C;06037C_167; ;06037C_FIRM1;8.49085654408555e-06;0.0308688230384039
549;06037C;06037C_286; ;06037C_FIRM1;6.51902382742264e-07;0.00345603008069003
550;06037C;06037C_285; ;06037C_FIRM1;2.46037188844639e-07;0.00559456197084591
553;06037C;06037C_309; ;06037C_FIRM1;4.35625224781688e-08;0.000978503930555108
557;06037C;06037C_313; ;06037C_FIRM1;0.00115622679686567;0.149025533709578
562;06037C;06037C_319; ;06037C_FIRM1;2.18198238144396e-07;0.00468717506894353
570;06037C;06037C_333; ;06037C_FIRM1;2.42077931034146e-08;0.000627623151623907
571;06037C;06037C_334; ;06037C_FIRM1;1.02499507192988e-06;0.00753809430873263
572;06037C;06037C_335; ;06037C_FIRM1;1.26520862977486e-05;0.0185318564796451
576;06037C;06037C_169; ;06037C_FIRM1;3.98403244616929e-06;0.00975464280125727
590;06037C;06037C_412; ;06037C_FIRM1;0.000259239483739293;0.127396828923261
605;06037C;06037C_340; ;06037C_STUDY5;7.26994423985161e-05;0.0968781869136269
607;06037C;06037C_342; ;06037C_FIRM1;5.42963334737578e-07;0.0113035896633451
609;06037C;06037C_344; ;06037C_STUDY1;2.77095750789158e-08;0.00276811962628618
610;06037C;06037C_345; ;06037C_FIRM1;1.23053428069397e-06;0.00447138460315359
613;06037C;06037C_350; ;06037C_FIRM1;8.73228600539733e-09;0.000456552441478698
614;06037C;06037C_351; ;06037C_FIRM1;1.15765437840309e-05;0.0313083014958732
618;06037C;06037C_353; ;06037C_FIRM1;0.000198498586541973;0.133231584976676
624;06037C;06037C_359; ;06037C_FIRM1;3.82615326088853e-08;0.000748756213390413
625;06037C;06037C_360; ;06037C_FIRM1;9.35592652240302e-08;0.00176246909519598
627;06037C;06037C_362; ;06037C_FIRM1;6.10458982919226e-07;0.00699809599843157
630;06037C;06037C_365; ;06037C_FIRM1;2.25405710807536e-06;0.00610800512833259
631;06037C;06037C_366; ;06037C_FIRM1;1.26630175145692e-06;0.00514197565772413
634;06037C;06037C_369; ;06037C_FIRM1;5.57818566448987e-07;0.0102721035345322
635;06037C;06037C_370; ;06037C_FIRM1;6.21913068243884e-06;0.0232653385827711
636;06037C;06037C_371; ;06037C_FIRM1;6.55220446788007e-08;0.00297332900791541
637;06037C;06037C_372; ;06037C_FIRM1;4.18689523939975e-07;0.00342851694502625
640;06037C;06037C_376; ;06037C_FIRM1;4.55690496892203e-07;0.0121391433967851
641;06037C;06037C_377; ;06037C_FIRM1;5.02373200106376e-06;0.0179036437385639
643;06037C;06037C_379; ;06037C_FIRM1;2.58611516983365e-05;0.0291513213333257
654;06037C;06037C_391; ;06037C_STUDY1;2.03506260731956e-08;0.00222514358426476
655;06037C;06037C_392; ;06037C_FIRM1;1.05289427665411e-06;0.00988172306129122
656;06037C;06037C_387; ;06037C_FIRM1;2.78248535323655e-08;0.000930723237071735
657;06037C;06037C_388; ;06037C_STUDY5;2.35895413425169e-07;0.00384036384845803
659;06037C;06037C_394; ;06037C_FIRM1;4.52873791800812e-08;0.00160468919307229
661;06037C;06037C_396; ;06037C_FIRM1;8.10188794275746e-07;0.00453788424001695
667;06037C;06037C_402; ;06037C_FIRM1;3.07376876662602e-06;0.0216624710442511
669;06037C;06037C_404; ;06037C_FIRM1;2.91370565719262e-06;0.0116267928513458
673;06037C;06037C_3198;F;06037C_STUDY10;1.45730609801831e-07;0.00205102557289545
674;06037C;06037C_3199;F;06037C_STUDY10;4.65070797872613e-07;0.00289098059257218
675;06037C;06037C_3200;F;06037C_STUDY10;2.08571464099805e-07;0.00228215280930151
676;06037C;06037C_3201;F;06037C_STUDY10;3.00663259622524e-07;0.00532390501570924
688;06037C;06037C_3423;F;06037C_STUDY10;5.15447254656465e-07;0.00293495147459186
689;06037C;06037C_3424;F;06037C_STUDY10;3.22709183819825e-07;0.00272969456424715
690;06037C;06037C_3425;F;06037C_STUDY10;5.58527972316369e-07;0.00947193972112813
691;06037C;06037C_3426;F;06037C_STUDY10;1.66533254741807e-07;0.00323060945562891
692;06037C;06037C_3500;F;06037C_STUDY10;2.21463778871112e-07;0.00431521672911312
693;06037C;06037C_3501;F;06037C_STUDY10;7.59582462706021e-07;0.00944228958309343
694;06037C;06037C_3560;F;06037C_STUDY10;2.30066689255182e-07;0.00352332696429981
695;06037C;06037C_3561;F;06037C_STUDY10;2.4696373657207e-07;0.00805881922895039
696;06037C;06037C_3562;F;06037C_STUDY10;6.36686081634252e-07;0.0034332115836729
699;06037C;06037C_3616;F;06037C_STUDY10;1.46036654768977e-07;0.00213981231686614
700;06037C;06037C_3617;F;06037C_STUDY10;2.23861206904985e-07;0.002445203185284
701;06037C;06037C_3618;F;06037C_STUDY10;1.63001232067472e-07;0.00156227984626974
702;06037C;06037C_3670;F;06037C_STUDY10;8.1631105786073e-07;0.00749384231764969
703;06037C;06037C_3671;F;06037C_STUDY10;3.10961013383348e-07;0.0048534913714533
704;06037C;06037C_3672;F;06037C_STUDY10;1.84779992196127e-07;0.00202354162866106
707;06037C;06037C_3820;F;06037C_STUDY10;8.94647200766485e-09;0.000668839383773834
708;06037C;06037C_3821;F;06037C_STUDY10;7.58976284487289e-07;0.0100939098700623
709;06037C;06037C_3822;F;06037C_STUDY10;6.82803147356026e-10;0.000159707846430218
710;06037C;06037C_3823;F;06037C_STUDY10;1.20027766570274e-06;0.0185781517582645
711;06037C;06037C_3824;F;06037C_STUDY10;2.00134081751457e-07;0.00496706044775103
712;06037C;06037C_3825;F;06037C_STUDY10;3.71301211998798e-10;0.000163813659543954
713;06037C;06037C_3826;F;06037C_STUDY10;2.42286660068203e-07;0.00280109757438153
714;06037C;06037C_3827;F;06037C_STUDY10;3.80714482162148e-09;0.000401825611888837
715;06037C;06037C_3828;F;06037C_STUDY10;5.16706677444745e-09;0.000426326240378762
716;06037C;06037C_3829;F;06037C_STUDY10;1.1323209037073e-10;7.43854819753267e-05
717;06037C;06037C_3868;F;06037C_STUDY10;5.36512061444228e-07;0.00668731951489566
718;06037C;06037C_3869;F;06037C_STUDY10;1.9634717318695e-07;0.00553446176052157
719;06037C;06037C_3870;F;06037C_STUDY10;8.03515831648838e-09;0.000431418184807588
720;06037C;06037C_3871;F;06037C_STUDY10;5.45696821063757e-10;0.000142797315876361
721;06037C;06037C_3877;F;06037C_STUDY10;6.50903757559718e-07;0.00848331299686572
722;06037C;06037C_3878;F;06037C_STUDY10;8.12361577118281e-07;0.00493565117370646
723;06037C;06037C_3879;F;06037C_STUDY10;8.69727045937907e-09;0.000848064561288973
724;06037C;06037C_3880;F;06037C_STUDY10;2.09436643672234e-06;0.0252148409558849
725;06037C;06037C_3881;F;06037C_STUDY10;2.12644408748019e-08;0.00111357814326385
726;06037C;06037C_3892;F;06037C_STUDY10;8.61214630276663e-07;0.0188482936786942
727;06037C;06037C_3893;F;06037C_STUDY10;5.57065504835919e-10;0.00014331373600145
728;06037C;06037C_3894;F;06037C_STUDY10;3.90173227060586e-10;0.000129965152990678
729;06037C;06037C_3895;F;06037C_STUDY10;1.9702133613464e-07;0.00410779930247191
730;06037C;06037C_3896;F;06037C_STUDY10;1.52560915012145e-08;0.00088858700720701
731;06037C;06037C_3890;F;06037C_STUDY10;4.76415380035178e-07;0.00349488630971821
732;06037C;06037C_3891;F;06037C_STUDY10;1.9563913156162e-08;0.00142717375363348
734;06037C;06037C_3918; ;06037C_FIRM1;1.89697834684921e-06;0.00720796086106179
735;06037C;06037C_3919; ;06037C_FIRM1;3.86080500902608e-07;0.00651331945297392
743;06037C;06037C_3947; ;06037C_STUDY5;0.0049435209227795;0.6253870526837
745;06037C;06037C_3949; ;06037C_FIRM1;8.68177244228718e-06;0.0322320276859025
749;06037C;06037C_3986;F;06037C_STUDY10;4.05440300710325e-06;0.0336733194069433
750;06037C;06037C_3987;F;06037C_STUDY10;5.13040799887676e-06;0.0547083134061305
754;06037C;06037C_3991;F;06037C_STUDY10;1.56315218191594e-06;0.024251565892664
755;06037C;06037C_3992;F;06037C_STUDY10;4.20186529481725e-06;0.0407706934136379
758;06037C;06037C_3995;F;06037C_STUDY10;4.60790033685043e-06;0.0315763073632949
761;06037C;06037C_591; ;06037C_FIRM1;7.38041308068205e-08;0.00405356065265427
763;06037C;06037C_588; ;06037C_FIRM1;1.63706772582373e-07;0.00598959122519033
765;06037C;06037C_711; ;06037C_BASE5;0.000317062771500787;0.264995535556728
767;06037C;06037C_713; ;06037C_FIRM1;2.07438461075071e-07;0.00214190139655444
768;06037C;06037C_714; ;06037C_FIRM1;3.79714037990198e-11;4.54932512235106e-05
772;06037C;06037C_718; ;06037C_STUDY1;1.03293405118166e-06;0.00418537580457065
773;06037C;06037C_719; ;06037C_FIRM1;3.09414872390334e-07;0.00526350605093056
774;06037C;06037C_849; ;06037C_FIRM1;4.38987399320467e-07;0.00484101801185985
776;06037C;06037C_851; ;06037C_FIRM1;7.9443680078839e-08;0.00177493873114806
778;06037C;06037C_853; ;06037C_FIRM1;4.7218691179296e-09;0.000362539615938268
779;06037C;06037C_854; ;06037C_FIRM1;6.31202556178323e-06;0.0497430875647586
780;06037C;06037C_855; ;06037C_FIRM1;5.26839835401915e-06;0.0169209019390927
782;06037C;06037C_856; ;06037C_FIRM1;1.93307710105728e-06;0.00586322101257344
785;06037C;06037C_1069; ;06037C_FIRM1;1.02516664810537e-05;0.0271624656892721
786;06037C;06037C_1070; ;06037C_FIRM1;1.35516756927245e-07;0.0047163699413178
791;06037C;06037C_1210; ;06037C_FIRM1;9.04271928447997e-08;0.00291800362083024
