OBJECTID;X;Y;cat1;cat2;cat3;org_name;Name;addrln1;addrln2;city;state;post_id;zip;use_type;latitude;longitude;POINT_X;POINT_Y
157257160;-118.411980055973032;33.89391996739495;Education;Public Elementary Schools;;Manhattan Beach Unified;Grand View Elementary School;455 24th Street;;Manhattan Beach;CA;79296;90266;publish;33.89392;-118.41198;6436640.78506264;1784031.73634714
157257161;-118.391580055670445;33.888679967314246;Education;Public Elementary Schools;;Manhattan Beach Unified;Meadows Avenue Elementary School;1200 Meadows Avenue;;Manhattan Beach;CA;79297;90266;publish;33.88868;-118.39158;6442824.40819405;1782100.0443444
157257162;-118.404610055960362;33.877699967153696;Education;Public Elementary Schools;;Manhattan Beach Unified;Opal Robinson Elementary School;80 Morningside Drive;;Manhattan Beach;CA;79298;90266;publish;33.8777;-118.40461;6438853.69336647;1778119.8534859
157257163;-118.403250055517589;33.887389967412318;Education;Public Elementary Schools;;Manhattan Beach Unified;Pacific Elementary School;1200 Pacific Avenue;;Manhattan Beach;CA;79299;90266;publish;33.88739;-118.40325;6439280.65707947;1781644.58987473
157257167;-118.361420056240505;33.885949967119572;Education;Public Elementary Schools;;Redondo Beach Unified;South Bay Adult School;3401 Inglewood Avenue;;Redondo Beach;CA;79303;90278;publish;33.88595;-118.36142;6451974.46207239;1781072.25276481
157257170;-118.378940056099637;33.828339966810915;Education;Public Elementary Schools;;Redondo Beach Unified;Alta Vista Elementary School;815 Knob Hill Avenue;;Redondo Beach;CA;79306;90277;publish;33.82834;-118.37894;6446577.89150073;1760126.26709782
157257171;-118.384540056127051;33.852169967123864;Education;Public Elementary Schools;;Redondo Beach Unified;Beryl Heights Elementary School;920 Beryl Street;;Redondo Beach;CA;79307;90277;publish;33.85217;-118.38454;6444910.23276256;1768805.01089515
157257172;-118.376880055811114;33.869049967000514;Education;Public Elementary Schools;;Redondo Beach Unified;Birney Elementary School;1600 Green Lane;;Redondo Beach;CA;79308;90278;publish;33.86905;-118.37688;6447259.10437714;1774939.20958473
157257174;-118.381070056136053;33.860069966952807;Education;Public Elementary Schools;;Redondo Beach Unified;Jefferson Elementary School;600 Harkness Lane;;Redondo Beach;CA;79310;90278;publish;33.86007;-118.38107;6445974.74310072;1771675.98514006
157257175;-118.372090056176091;33.880979966971118;Education;Public Elementary Schools;;Redondo Beach Unified;Lincoln Elementary School;2223 Plant Avenue;;Redondo Beach;CA;79311;90278;publish;33.88098;-118.37209;6448729.29172547;1779275.37906198
157257176;-118.367470055444102;33.875209967536982;Education;Public Elementary Schools;;Redondo Beach Unified;Madison Elementary School;2200 MacKay Lane;;Redondo Beach;CA;79312;90278;publish;33.87521;-118.36747;6450123.92476296;1777170.39213023
157257177;-118.376850056105141;33.820639967088574;Education;Public Elementary Schools;;Redondo Beach Unified;Tulita Elementary School;1520 Prospect Avenue;;Redondo Beach;CA;79313;90277;publish;33.82064;-118.37685;6447202.16190572;1757321.66804823
157257178;-118.365520055636665;33.863879966685005;Education;Public Elementary Schools;;Redondo Beach Unified;Washington Elementary School;1100 Lilienthal Lane;;Redondo Beach;CA;79314;90278;publish;33.86388;-118.36552;6450700.85569572;1773044.99650964
157257186;-118.15248005649282;34.046439966854152;Education;Public Elementary Schools;;Alhambra Unified;Brightwood Elementary School;1701 Brightwood Street;;Monterey Park;CA;79322;91754;publish;34.04644;-118.15248;6515479.09884238;1839315.83673672
157257187;-118.154360056795937;34.087859966613621;Education;Public Elementary Schools;;Alhambra Unified;Emery Park Elementary School;2821 West Commonwealth Avenue;;Alhambra;CA;79323;91803;publish;34.08786;-118.15436;6514932.73215297;1854390.22161414
157257188;-118.150400056600731;34.070829966732525;Education;Public Elementary Schools;;Alhambra Unified;Fremont Elementary School;2001 South Elm Street;;Alhambra;CA;79324;91803;publish;34.07083;-118.1504;6516122.47944538;1848190.87016773
157257189;-118.132850057021543;34.101509966678329;Education;Public Elementary Schools;;Alhambra Unified;Garfield Elementary School;110 West McLean Street;;Alhambra;CA;79325;91801;publish;34.10151;-118.13285;6521452.15710622;1859348.40461114
157257190;-118.130710057005601;34.098229967281256;Education;Public Elementary Schools;;Alhambra Unified;Granada Elementary School;100 South Granada Avenue;;Alhambra;CA;79326;91801;publish;34.09823;-118.13071;6522098.45469813;1858153.90306315
157257191;-118.138230057037646;34.075409966967904;Education;Public Elementary Schools;;Alhambra Unified;Marguerita Elementary School;1603 South Marguerita Avenue;;Alhambra;CA;79327;91803;publish;34.07541;-118.13823;6519810.38939239;1849852.32681856
157257192;-118.127080056328552;34.106439966684157;Education;Public Elementary Schools;;Alhambra Unified;Martha Baldwin Elementary School;900 South Almansor Street;;Alhambra;CA;79328;91801;publish;34.10644;-118.12708;6523201.19789948;1861140.26388831
157257193;-118.156330057086848;34.0582599671108;Education;Public Elementary Schools;;Alhambra Unified;Monterey High Schoollands Elementary School;400 Casuda Canyon Drive;;Monterey Park;CA;79329;91754;publish;34.05826;-118.15633;6514319.49715897;1843619.15096472
157257194;-118.142130057142765;34.095269967357737;Education;Public Elementary Schools;;Alhambra Unified;Park Elementary School;301 North Marengo Avenue;;Alhambra;CA;79330;91801;publish;34.09527;-118.14213;6518639.57939805;1857081.39667797
157257195;-118.128170056537655;34.076049967238411;Education;Public Elementary Schools;;Alhambra Unified;Ramona Elementary School;509 West Norwood Place;;Alhambra;CA;79331;91803;publish;34.07605;-118.12817;6522857.13625164;1850081.19807997
157257196;-118.128340056219386;34.053969967299309;Education;Public Elementary Schools;;Alhambra Unified;Repetto Elementary School;650 South Grandridge Avenue;;Monterey Park;CA;79332;91754;publish;34.05397;-118.12834;6522795.3968738;1842045.93363872
157257197;-118.135040056812215;34.096809967048635;Education;Public Elementary Schools;;Alhambra Unified;William Northrup Elementary School;409 South Atlantic Boulevard;;Alhambra;CA;79333;91801;publish;34.09681;-118.13504;6520786.87300372;1857638.87161289
157257198;-118.12906005684367;34.062189967371012;Education;Public Elementary Schools;;Alhambra Unified;Ynez Elementary School;120 South Ynez Avenue;;Monterey Park;CA;79334;91754;publish;34.06219;-118.12906;6522581.1453338;1845037.62745848
157257206;-118.371130055423507;33.922639966726557;Education;Public Elementary Schools;;Wiseburn Unified;Juan De Anza Elementary School;12110 Hindry Avenue;;Hawthorne;CA;79342;90250;publish;33.92264;-118.37113;6449076.65782864;1794435.24441148
157257207;-118.374410056413851;33.90657996693816;Education;Public Elementary Schools;;Wiseburn Unified;Peter Burnett Elementary School;5403 West 138th Street;;Hawthorne;CA;79343;90250;publish;33.90658;-118.37441;6448059.80356313;1788594.37354732
157257208;-118.372740055723455;33.909539966834963;Education;Public Elementary Schools;;Wiseburn Unified;Juan Cabrillo Elementary School;5309 West 135th Street;;Hawthorne;CA;79344;90250;publish;33.90954;-118.37274;6448570.53876214;1789669.69521557
157258130;-118.062790715313568;34.685521666191228;Education;Public Elementary Schools;;Eastside Union Elementary;Enterprise Elementary School;3730 East Avenue J-4;;Lancaster;CA;77307;93535;publish;34.6855217;-118.06279066;6542794.23056372;2071862.12656447
157258131;-118.088804127863199;34.126141786235763;Education;Public Elementary Schools;;San Marino Unified;Carver Elementary School;3100 Huntington Drive;;San Marino;CA;78957;91108;publish;34.12614182;-118.08880407;6534794.25837472;1868297.67673881
157258132;-118.180123056577642;34.564651165647639;Education;Public Elementary Schools;;Westside Union Elementary;Anaverde Hills School;2902 Greenbrier Street;;Palmdale;CA;79078;93551;publish;34.5646512;-118.180123;6507443.06176488;2027916.70133214
157258133;-118.183179089461859;33.895429233529526;Education;Public Elementary Schools;;Compton Unified;Clinton Elementary School;6500 Compton Boulevard;;Compton;CA;79174;90221;publish;33.89542927;-118.18317903;6506079.20950572;1784375.42693272
157259170;-118.094343728425827;34.045144576178068;Education;Public Elementary Schools;;Montebello Unified;Potrero Heights Elementary School;8026 East Hill Drive;;South San Gabriel;CA;78743;91770;publish;34.04514461;-118.09434367;6533090.06427655;1838822.79704039
157254962;-118.046480056681816;34.118219966518545;Education;Public Elementary Schools;;Arcadia Unified;Baldwin Stocker Elementary School;422 West Lemon Avenue;;Arcadia;CA;77090;91007;publish;34.11822;-118.04648;6547602.07396638;1865406.1611964
157254963;-118.017140056994975;34.125479966849539;Education;Public Elementary Schools;;Arcadia Unified;Camino Grove Elementary School;700 Camino Grove Avenue;;Arcadia;CA;77091;91007;publish;34.12548;-118.01714;6556482.95777939;1868045.39968431
157254964;-118.031390057199303;34.160259966675191;Education;Public Elementary Schools;;Arcadia Unified;Highland Oaks Elementary School;10 Virginia Drive;;Arcadia;CA;77092;91006;publish;34.16026;-118.03139;6552174.19015022;1880703.51905306
157254965;-118.044410056853479;34.127549967336222;Education;Public Elementary Schools;;Arcadia Unified;Holly Avenue Elementary School;360 West Duarte Road;;Arcadia;CA;77093;91007;publish;34.12755;-118.04441;6548230.10748722;1868801.23741148
157254966;-118.062680056505073;34.138099967015826;Education;Public Elementary Schools;;Arcadia Unified;Hugo Reid Elementary School;1000 Hugo Reid Drive;;Arcadia;CA;77094;91007;publish;34.1381;-118.06268;6542703.27864589;1872643.52073739
157254967;-118.041030056382311;34.109279966915835;Education;Public Elementary Schools;;Arcadia Unified;Longley Way Elementary School;2601 Longley Way;;Arcadia;CA;77095;91007;publish;34.10928;-118.04103;6549250.31542055;1862152.01153673
157254971;-117.909360057696645;34.139099967062691;Education;Public Elementary Schools;;Azusa Unified;Longfellow;245 West 10th Street;;Azusa;CA;77099;91702;publish;34.1391;-117.90936;6589097.77706406;1873013.89401239
157254976;-117.92158005678337;34.102799967517718;Education;Public Elementary Schools;;Azusa Unified;Alice M. Ellington Elementary School;5034 North Clydebank;;Covina;CA;77104;91722;publish;34.1028;-117.92158;6585410.34185363;1859800.54642339
157254978;-117.899970056647618;34.132439967082384;Education;Public Elementary Schools;;Azusa Unified;Charles H. Lee Elementary School;550 North Cerritos Avenue;;Azusa;CA;77106;91702;publish;34.13244;-117.89997;6591941.58043155;1870592.89393315
157254979;-117.902170057512038;34.111109966642566;Education;Public Elementary Schools;;Azusa Unified;Clifford D. Murray Elementary School;505 East Renwick Road;;Azusa;CA;77107;91702;publish;34.11111;-117.90217;6591283.36783722;1862829.86057472
157254981;-117.922500056898627;34.114259967238574;Education;Public Elementary Schools;;Azusa Unified;Gladstone Street Elementary School;1040 East Gladstone Street;;Azusa;CA;77109;91702;publish;34.11426;-117.9225;6585128.61538297;1863970.83663923
157254982;-117.902360057566753;34.138949966824285;Education;Public Elementary Schools;;Azusa Unified;Henry Dalton Elementary School;500 East 10th Street;;Azusa;CA;77110;91702;publish;34.13895;-117.90236;6591216.01298505;1872961.29011498
157254983;-117.888690057449452;34.117659967358158;Education;Public Elementary Schools;;Azusa Unified;Magnolia Elementary School;945 East Nearfield;;Azusa;CA;77111;91702;publish;34.11766;-117.88869;6595361.10869747;1865217.77115323
157254984;-117.916970057087411;34.119859966840835;Education;Public Elementary Schools;;Azusa Unified;Mountain View Elementary School;201 North Vernon Avenue;;Azusa;CA;77112;91702;publish;34.11986;-117.91697;6586800.79379714;1866010.11635332
157254985;-117.911930057230023;34.118079966682032;Education;Public Elementary Schools;;Azusa Unified;Paramount Elementary School;409 West Paramount Street;;Azusa;CA;77113;91702;publish;34.11808;-117.91193;6588326.80419655;1865363.63995598
157254987;-117.916400057549168;34.110859967416836;Education;Public Elementary Schools;;Azusa Unified;Valleydale Elementary School;700 South Lark Ellen;;Azusa;CA;77115;91702;publish;34.11086;-117.9164;6586976.03819731;1862734.99363847
157254988;-117.915010057378666;34.140829966860551;Education;Public Elementary Schools;;Azusa Unified;Victor F. Hodge Elementary School;700 West 11th Street;;Azusa;CA;77116;91702;publish;34.14083;-117.91501;6587387.56854223;1873641.97871423
157254989;-117.886620056771463;34.125149966877984;Education;Public Elementary Schools;;Azusa Unified;W. R. Powell Elementary School;1035 East Mauna Loa;;Azusa;CA;77117;91702;publish;34.12515;-117.88662;6595984.57168938;1867944.2191124
157254996;-117.974670056856155;34.089399966645352;Education;Public Elementary Schools;;Baldwin Park Unified;Charles Bursch Elementary School;4245 North Merced Avenue;;Baldwin Park;CA;77124;91706;publish;34.0894;-117.97467;6569339.68501864;1854915.73926389
